Sno,Wardno Name,Circleno Name,Zone,Assessor Address,Latitude,Longitude,Category
40310,not assigned,not assigned,not assigned,not assigned,17.4571386,78.3187656,WATER BODY
40311,not assigned,not assigned,not assigned,not assigned,17.4571914,78.3188927,WATER BODY
40312,not assigned,not assigned,not assigned,not assigned,17.4571734,78.319074,WATER BODY
40313,not assigned,not assigned,not assigned,not assigned,17.4569429,78.3194183,WATER BODY
40314,not assigned,not assigned,not assigned,not assigned,17.4566727,78.3198591,WATER BODY
40315,not assigned,not assigned,not assigned,not assigned,17.4563719,78.3203002,WATER BODY
40316,not assigned,not assigned,not assigned,not assigned,17.4561418,78.3206765,WATER BODY
40317,not assigned,not assigned,not assigned,not assigned,17.4473377,78.3522333,WATER BODY
40318,not assigned,not assigned,not assigned,not assigned,17.4472829,78.3522253,WATER BODY
40319,not assigned,not assigned,not assigned,not assigned,17.4472466,78.3522364,WATER BODY
40320,not assigned,not assigned,not assigned,not assigned,17.4320029,78.3573434,WATER BODY
40321,not assigned,not assigned,not assigned,not assigned,17.4320218,78.3573515,WATER BODY
40322,not assigned,not assigned,not assigned,not assigned,17.4321065,78.3573499,WATER BODY
40323,not assigned,not assigned,not assigned,not assigned,17.4321428,78.3573363,WATER BODY
40324,not assigned,not assigned,not assigned,not assigned,17.4321654,78.3573206,WATER BODY
40325,not assigned,not assigned,not assigned,not assigned,17.432214,78.3572552,WATER BODY
40326,not assigned,not assigned,not assigned,not assigned,17.4322211,78.3572283,WATER BODY
40327,not assigned,not assigned,not assigned,not assigned,17.4322163,78.3572046,WATER BODY
40328,not assigned,not assigned,not assigned,not assigned,17.4321898,78.3571824,WATER BODY
40329,not assigned,not assigned,not assigned,not assigned,17.4321576,78.3571663,WATER BODY
40330,not assigned,not assigned,not assigned,not assigned,17.432114,78.3571443,WATER BODY
40331,not assigned,not assigned,not assigned,not assigned,17.4320955,78.3571221,WATER BODY
40332,not assigned,not assigned,not assigned,not assigned,17.4320631,78.3570869,WATER BODY
40333,not assigned,not assigned,not assigned,not assigned,17.4320354,78.3570612,WATER BODY
40334,not assigned,not assigned,not assigned,not assigned,17.43195,78.3570295,WATER BODY
40335,not assigned,not assigned,not assigned,not assigned,17.431895,78.3569188,WATER BODY
40336,not assigned,not assigned,not assigned,not assigned,17.4319043,78.3568441,WATER BODY
40337,not assigned,not assigned,not assigned,not assigned,17.4319201,78.3567679,WATER BODY
40338,not assigned,not assigned,not assigned,not assigned,17.431951,78.3567121,WATER BODY
40339,not assigned,not assigned,not assigned,not assigned,17.4319526,78.356661,WATER BODY
40340,not assigned,not assigned,not assigned,not assigned,17.4319317,78.3565987,WATER BODY
40341,not assigned,not assigned,not assigned,not assigned,17.4317565,78.3564947,WATER BODY
40342,not assigned,not assigned,not assigned,not assigned,17.4316875,78.3564475,WATER BODY
40343,not assigned,not assigned,not assigned,not assigned,17.4316039,78.3564178,WATER BODY
40344,not assigned,not assigned,not assigned,not assigned,17.4315561,78.3564197,WATER BODY
40345,not assigned,not assigned,not assigned,not assigned,17.4315323,78.3564307,WATER BODY
40346,not assigned,not assigned,not assigned,not assigned,17.431502,78.356468,WATER BODY
40347,not assigned,not assigned,not assigned,not assigned,17.4314776,78.3565182,WATER BODY
40348,not assigned,not assigned,not assigned,not assigned,17.4314749,78.3565752,WATER BODY
40349,not assigned,not assigned,not assigned,not assigned,17.4314927,78.3566284,WATER BODY
40350,not assigned,not assigned,not assigned,not assigned,17.4315547,78.3567,WATER BODY
40351,not assigned,not assigned,not assigned,not assigned,17.4310159,78.3546967,WATER BODY
40352,not assigned,not assigned,not assigned,not assigned,17.430973,78.354613,WATER BODY
40353,not assigned,not assigned,not assigned,not assigned,17.4309595,78.3545407,WATER BODY
40354,not assigned,not assigned,not assigned,not assigned,17.4309698,78.3544551,WATER BODY
40355,not assigned,not assigned,not assigned,not assigned,17.4309962,78.3543894,WATER BODY
40356,not assigned,not assigned,not assigned,not assigned,17.4310354,78.3543377,WATER BODY
40357,not assigned,not assigned,not assigned,not assigned,17.4310829,78.3543062,WATER BODY
40358,not assigned,not assigned,not assigned,not assigned,17.4311338,78.3542758,WATER BODY
40359,not assigned,not assigned,not assigned,not assigned,17.4311634,78.3542602,WATER BODY
40360,not assigned,not assigned,not assigned,not assigned,17.4311828,78.3541848,WATER BODY
40361,not assigned,not assigned,not assigned,not assigned,17.4311842,78.3541206,WATER BODY
40362,not assigned,not assigned,not assigned,not assigned,17.4311704,78.354082,WATER BODY
40363,not assigned,not assigned,not assigned,not assigned,17.4311296,78.3540466,WATER BODY
40364,not assigned,not assigned,not assigned,not assigned,17.4310873,78.3540342,WATER BODY
40365,not assigned,not assigned,not assigned,not assigned,17.4310373,78.3540468,WATER BODY
40366,not assigned,not assigned,not assigned,not assigned,17.431002,78.3540485,WATER BODY
40367,not assigned,not assigned,not assigned,not assigned,17.4309587,78.3540491,WATER BODY
40368,not assigned,not assigned,not assigned,not assigned,17.4309199,78.3540485,WATER BODY
40369,not assigned,not assigned,not assigned,not assigned,17.4308811,78.3540431,WATER BODY
40370,not assigned,not assigned,not assigned,not assigned,17.4308424,78.3540508,WATER BODY
40371,not assigned,not assigned,not assigned,not assigned,17.4307928,78.3540954,WATER BODY
40372,not assigned,not assigned,not assigned,not assigned,17.430764,78.3541564,WATER BODY
40373,not assigned,not assigned,not assigned,not assigned,17.4307636,78.3542146,WATER BODY
40374,not assigned,not assigned,not assigned,not assigned,17.4307861,78.3542784,WATER BODY
40375,not assigned,not assigned,not assigned,not assigned,17.4308339,78.3543525,WATER BODY
40376,not assigned,not assigned,not assigned,not assigned,17.4308582,78.354383,WATER BODY
40377,not assigned,not assigned,not assigned,not assigned,17.4308631,78.3544043,WATER BODY
40378,not assigned,not assigned,not assigned,not assigned,17.43085,78.3544473,WATER BODY
40379,not assigned,not assigned,not assigned,not assigned,17.4307767,78.3545089,WATER BODY
40380,not assigned,not assigned,not assigned,not assigned,17.4307305,78.3545523,WATER BODY
40381,not assigned,not assigned,not assigned,not assigned,17.4307185,78.3545917,WATER BODY
40382,not assigned,not assigned,not assigned,not assigned,17.4307203,78.3546415,WATER BODY
40383,not assigned,not assigned,not assigned,not assigned,17.4307567,78.3547218,WATER BODY
40384,not assigned,not assigned,not assigned,not assigned,17.43081,78.3547899,WATER BODY
40385,not assigned,not assigned,not assigned,not assigned,17.4308527,78.3548249,WATER BODY
40386,not assigned,not assigned,not assigned,not assigned,17.4308837,78.3548434,WATER BODY
40387,not assigned,not assigned,not assigned,not assigned,17.4026625,78.5755791,WATER BODY
40388,not assigned,not assigned,not assigned,not assigned,17.4025614,78.5756303,WATER BODY
40389,not assigned,not assigned,not assigned,not assigned,17.402439,78.5758423,WATER BODY
40390,not assigned,not assigned,not assigned,not assigned,17.402387,78.5760085,WATER BODY
40391,not assigned,not assigned,not assigned,not assigned,17.4022639,78.5765338,WATER BODY
40392,not assigned,not assigned,not assigned,not assigned,17.402204,78.5767913,WATER BODY
40393,not assigned,not assigned,not assigned,not assigned,17.4020736,78.5771455,WATER BODY
40394,not assigned,not assigned,not assigned,not assigned,17.4018819,78.5777809,WATER BODY
40395,not assigned,not assigned,not assigned,not assigned,17.4018316,78.5781682,WATER BODY
40396,not assigned,not assigned,not assigned,not assigned,17.4017191,78.5787621,WATER BODY
40397,not assigned,not assigned,not assigned,not assigned,17.4016491,78.5791684,WATER BODY
40398,not assigned,not assigned,not assigned,not assigned,17.4015626,78.5794345,WATER BODY
40399,not assigned,not assigned,not assigned,not assigned,17.4013951,78.5390819,WATER BODY
40400,not assigned,not assigned,not assigned,not assigned,17.4013263,78.5390079,WATER BODY
40401,not assigned,not assigned,not assigned,not assigned,17.4012704,78.5389787,WATER BODY
40402,not assigned,not assigned,not assigned,not assigned,17.4011777,78.5389585,WATER BODY
40403,not assigned,not assigned,not assigned,not assigned,17.3023121,78.4561719,WATER BODY
40404,not assigned,not assigned,not assigned,not assigned,17.3023752,78.4560445,WATER BODY
40405,not assigned,not assigned,not assigned,not assigned,17.3023713,78.4557326,WATER BODY
40406,not assigned,not assigned,not assigned,not assigned,17.3022464,78.4554645,WATER BODY
40407,not assigned,not assigned,not assigned,not assigned,17.302164,78.455356,WATER BODY
40408,not assigned,not assigned,not assigned,not assigned,17.3019358,78.4552411,WATER BODY
40409,not assigned,not assigned,not assigned,not assigned,17.301808,78.4551945,WATER BODY
40410,not assigned,not assigned,not assigned,not assigned,17.3017184,78.4551353,WATER BODY
40411,not assigned,not assigned,not assigned,not assigned,17.3016801,78.4550789,WATER BODY
40412,not assigned,not assigned,not assigned,not assigned,17.3015523,78.454974,WATER BODY
40413,not assigned,not assigned,not assigned,not assigned,17.3014949,78.4547542,WATER BODY
40414,not assigned,not assigned,not assigned,not assigned,17.3014608,78.4542247,WATER BODY
40415,not assigned,not assigned,not assigned,not assigned,17.301502,78.4539716,WATER BODY
40416,not assigned,not assigned,not assigned,not assigned,17.3014771,78.4538972,WATER BODY
40417,not assigned,not assigned,not assigned,not assigned,17.3014075,78.4537915,WATER BODY
40418,not assigned,not assigned,not assigned,not assigned,17.3013351,78.4537462,WATER BODY
40419,not assigned,not assigned,not assigned,not assigned,17.3012458,78.4537048,WATER BODY
40420,not assigned,not assigned,not assigned,not assigned,17.3012385,78.4536693,WATER BODY
40421,not assigned,not assigned,not assigned,not assigned,17.3012962,78.45364,WATER BODY
40422,not assigned,not assigned,not assigned,not assigned,17.3014081,78.4535745,WATER BODY
40423,not assigned,not assigned,not assigned,not assigned,17.3015371,78.4535087,WATER BODY
40424,not assigned,not assigned,not assigned,not assigned,17.3015913,78.4534723,WATER BODY
40425,not assigned,not assigned,not assigned,not assigned,17.3016251,78.4534363,WATER BODY
40426,not assigned,not assigned,not assigned,not assigned,17.3015903,78.4533905,WATER BODY
40427,not assigned,not assigned,not assigned,not assigned,17.3014878,78.4533884,WATER BODY
40428,not assigned,not assigned,not assigned,not assigned,17.3012451,78.4533846,WATER BODY
40429,not assigned,not assigned,not assigned,not assigned,17.30105,78.4533553,WATER BODY
40430,not assigned,not assigned,not assigned,not assigned,17.3009569,78.453289,WATER BODY
40431,not assigned,not assigned,not assigned,not assigned,17.300836,78.4531875,WATER BODY
40432,not assigned,not assigned,not assigned,not assigned,17.3007707,78.4531667,WATER BODY
40433,not assigned,not assigned,not assigned,not assigned,17.3007219,78.4530908,WATER BODY
40434,not assigned,not assigned,not assigned,not assigned,17.3006909,78.4530312,WATER BODY
40435,not assigned,not assigned,not assigned,not assigned,17.3006369,78.4529809,WATER BODY
40436,not assigned,not assigned,not assigned,not assigned,17.3005699,78.4529293,WATER BODY
40437,not assigned,not assigned,not assigned,not assigned,17.3004668,78.4528662,WATER BODY
40438,not assigned,not assigned,not assigned,not assigned,17.3004218,78.4528443,WATER BODY
40439,not assigned,not assigned,not assigned,not assigned,17.3003726,78.45283,WATER BODY
40440,not assigned,not assigned,not assigned,not assigned,17.300302,78.4528325,WATER BODY
40441,not assigned,not assigned,not assigned,not assigned,17.3002838,78.4528762,WATER BODY
40442,not assigned,not assigned,not assigned,not assigned,17.3003009,78.4529751,WATER BODY
40443,not assigned,not assigned,not assigned,not assigned,17.3003322,78.4530512,WATER BODY
40444,not assigned,not assigned,not assigned,not assigned,17.3003182,78.4530874,WATER BODY
40445,not assigned,not assigned,not assigned,not assigned,17.3002842,78.4531314,WATER BODY
40446,not assigned,not assigned,not assigned,not assigned,17.3002406,78.4532163,WATER BODY
40447,not assigned,not assigned,not assigned,not assigned,17.3002265,78.4533206,WATER BODY
40448,not assigned,not assigned,not assigned,not assigned,17.3002039,78.4533582,WATER BODY
40449,not assigned,not assigned,not assigned,not assigned,17.3001224,78.453394,WATER BODY
40450,not assigned,not assigned,not assigned,not assigned,17.3000302,78.4534033,WATER BODY
40451,not assigned,not assigned,not assigned,not assigned,17.2999304,78.4534127,WATER BODY
40452,not assigned,not assigned,not assigned,not assigned,17.2997971,78.4534092,WATER BODY
40453,not assigned,not assigned,not assigned,not assigned,17.2995786,78.4534267,WATER BODY
40454,not assigned,not assigned,not assigned,not assigned,17.2994683,78.4533523,WATER BODY
40455,not assigned,not assigned,not assigned,not assigned,17.2993758,78.4532398,WATER BODY
40456,not assigned,not assigned,not assigned,not assigned,17.2993741,78.453107,WATER BODY
40457,not assigned,not assigned,not assigned,not assigned,17.2994084,78.4529358,WATER BODY
40458,not assigned,not assigned,not assigned,not assigned,17.2994096,78.4528985,WATER BODY
40459,not assigned,not assigned,not assigned,not assigned,17.2994131,78.4527966,WATER BODY
40460,not assigned,not assigned,not assigned,not assigned,17.2994405,78.4527376,WATER BODY
40461,not assigned,not assigned,not assigned,not assigned,17.2995116,78.4526886,WATER BODY
40462,not assigned,not assigned,not assigned,not assigned,17.2998987,78.4524938,WATER BODY
40463,not assigned,not assigned,not assigned,not assigned,17.3000122,78.4524834,WATER BODY
40464,not assigned,not assigned,not assigned,not assigned,17.3000812,78.4524664,WATER BODY
40465,not assigned,not assigned,not assigned,not assigned,17.3001448,78.4524308,WATER BODY
40466,not assigned,not assigned,not assigned,not assigned,17.3001823,78.452361,WATER BODY
40467,not assigned,not assigned,not assigned,not assigned,17.3001787,78.4521458,WATER BODY
40468,not assigned,not assigned,not assigned,not assigned,17.3001473,78.4521166,WATER BODY
40469,not assigned,not assigned,not assigned,not assigned,17.300124,78.4520951,WATER BODY
40470,not assigned,not assigned,not assigned,not assigned,17.3755842,78.5263046,WATER BODY
40471,not assigned,not assigned,not assigned,not assigned,17.3755807,78.526315,WATER BODY
40472,not assigned,not assigned,not assigned,not assigned,17.3755799,78.5263225,WATER BODY
40473,not assigned,not assigned,not assigned,not assigned,17.37558,78.5263319,WATER BODY
40474,not assigned,not assigned,not assigned,not assigned,17.375581,78.5263404,WATER BODY
40475,not assigned,not assigned,not assigned,not assigned,17.3755811,78.5263489,WATER BODY
40476,not assigned,not assigned,not assigned,not assigned,17.3755804,78.5263499,WATER BODY
40477,not assigned,not assigned,not assigned,not assigned,17.3755778,78.5263537,WATER BODY
40478,not assigned,not assigned,not assigned,not assigned,17.3755706,78.5263735,WATER BODY
40479,not assigned,not assigned,not assigned,not assigned,17.3755679,78.5263763,WATER BODY
40480,not assigned,not assigned,not assigned,not assigned,17.3755652,78.5263782,WATER BODY
40481,not assigned,not assigned,not assigned,not assigned,17.3755634,78.5263792,WATER BODY
40482,not assigned,not assigned,not assigned,not assigned,17.3755598,78.5263783,WATER BODY
40483,not assigned,not assigned,not assigned,not assigned,17.3755561,78.5263737,WATER BODY
40484,not assigned,not assigned,not assigned,not assigned,17.3755533,78.5263671,WATER BODY
40485,not assigned,not assigned,not assigned,not assigned,17.3755505,78.5263587,WATER BODY
40486,not assigned,not assigned,not assigned,not assigned,17.3448559,78.4825488,WATER BODY
40487,not assigned,not assigned,not assigned,not assigned,17.3448378,78.4825448,WATER BODY
40488,not assigned,not assigned,not assigned,not assigned,17.3448219,78.482538,WATER BODY
40489,not assigned,not assigned,not assigned,not assigned,17.3448071,78.4825282,WATER BODY
40490,not assigned,not assigned,not assigned,not assigned,17.3447774,78.4824993,WATER BODY
40491,not assigned,not assigned,not assigned,not assigned,17.3446979,78.4823688,WATER BODY
40492,not assigned,not assigned,not assigned,not assigned,17.3446559,78.482266,WATER BODY
40493,not assigned,not assigned,not assigned,not assigned,17.3446408,78.4822283,WATER BODY
40494,not assigned,not assigned,not assigned,not assigned,17.3446314,78.4822016,WATER BODY
40495,not assigned,not assigned,not assigned,not assigned,17.3756606,78.526059,WATER BODY
40496,not assigned,not assigned,not assigned,not assigned,17.375657,78.5260591,WATER BODY
40497,not assigned,not assigned,not assigned,not assigned,17.3756543,78.52606,WATER BODY
40498,not assigned,not assigned,not assigned,not assigned,17.3756507,78.526061,WATER BODY
40499,not assigned,not assigned,not assigned,not assigned,17.375648,78.526062,WATER BODY
40500,not assigned,not assigned,not assigned,not assigned,17.3756444,78.526063,WATER BODY
40501,not assigned,not assigned,not assigned,not assigned,17.3756417,78.526064,WATER BODY
40502,not assigned,not assigned,not assigned,not assigned,17.375639,78.5260649,WATER BODY
40503,not assigned,not assigned,not assigned,not assigned,17.3756363,78.5260659,WATER BODY
40504,not assigned,not assigned,not assigned,not assigned,17.3756336,78.526066,WATER BODY
40505,not assigned,not assigned,not assigned,not assigned,17.37563,78.526066,WATER BODY
40506,not assigned,not assigned,not assigned,not assigned,17.3756273,78.526066,WATER BODY
40507,not assigned,not assigned,not assigned,not assigned,17.3756236,78.5260661,WATER BODY
40508,not assigned,not assigned,not assigned,not assigned,17.3756209,78.5260661,WATER BODY
40509,not assigned,not assigned,not assigned,not assigned,17.3756182,78.5260652,WATER BODY
40510,not assigned,not assigned,not assigned,not assigned,17.3756081,78.5260611,WATER BODY
40511,not assigned,not assigned,not assigned,not assigned,17.3756055,78.5260598,WATER BODY
40512,not assigned,not assigned,not assigned,not assigned,17.3756028,78.5260579,WATER BODY
40513,not assigned,not assigned,not assigned,not assigned,17.3756,78.5260561,WATER BODY
40514,not assigned,not assigned,not assigned,not assigned,17.3755973,78.5260542,WATER BODY
40515,not assigned,not assigned,not assigned,not assigned,17.3755946,78.5260514,WATER BODY
40516,not assigned,not assigned,not assigned,not assigned,17.3755918,78.5260477,WATER BODY
40517,not assigned,not assigned,not assigned,not assigned,17.3755891,78.5260449,WATER BODY
40518,not assigned,not assigned,not assigned,not assigned,17.3755872,78.5260412,WATER BODY
40519,not assigned,not assigned,not assigned,not assigned,17.3755845,78.5260375,WATER BODY
40520,not assigned,not assigned,not assigned,not assigned,17.3755826,78.5260337,WATER BODY
40521,not assigned,not assigned,not assigned,not assigned,17.3755798,78.52603,WATER BODY
40522,not assigned,not assigned,not assigned,not assigned,17.375578,78.5260263,WATER BODY
40523,not assigned,not assigned,not assigned,not assigned,17.3755761,78.5260225,WATER BODY
40524,not assigned,not assigned,not assigned,not assigned,17.3755743,78.5260188,WATER BODY
40525,not assigned,not assigned,not assigned,not assigned,17.3755724,78.526015,WATER BODY
40526,not assigned,not assigned,not assigned,not assigned,17.3755715,78.5260104,WATER BODY
40527,not assigned,not assigned,not assigned,not assigned,17.3755705,78.5260075,WATER BODY
40528,not assigned,not assigned,not assigned,not assigned,17.3755696,78.5260047,WATER BODY
40529,not assigned,not assigned,not assigned,not assigned,17.3755696,78.526001,WATER BODY
40530,not assigned,not assigned,not assigned,not assigned,17.3755686,78.5259982,WATER BODY
40531,not assigned,not assigned,not assigned,not assigned,17.3755686,78.5259953,WATER BODY
40532,not assigned,not assigned,not assigned,not assigned,17.3755676,78.5259916,WATER BODY
40533,not assigned,not assigned,not assigned,not assigned,17.3755676,78.5259888,WATER BODY
40534,not assigned,not assigned,not assigned,not assigned,17.3755667,78.525986,WATER BODY
40535,not assigned,not assigned,not assigned,not assigned,17.3755666,78.5259822,WATER BODY
40536,not assigned,not assigned,not assigned,not assigned,17.3755666,78.5259794,WATER BODY
40537,not assigned,not assigned,not assigned,not assigned,17.3755665,78.5259766,WATER BODY
40538,not assigned,not assigned,not assigned,not assigned,17.3755665,78.5259728,WATER BODY
40539,not assigned,not assigned,not assigned,not assigned,17.3755665,78.52597,WATER BODY
40540,not assigned,not assigned,not assigned,not assigned,17.3755664,78.5259662,WATER BODY
40541,not assigned,not assigned,not assigned,not assigned,17.3755664,78.5259634,WATER BODY
40542,not assigned,not assigned,not assigned,not assigned,17.3755663,78.5259606,WATER BODY
40543,not assigned,not assigned,not assigned,not assigned,17.3757077,78.5257056,WATER BODY
40544,not assigned,not assigned,not assigned,not assigned,17.3757086,78.5257028,WATER BODY
40545,not assigned,not assigned,not assigned,not assigned,17.3757094,78.5257,WATER BODY
40546,not assigned,not assigned,not assigned,not assigned,17.3757103,78.5256962,WATER BODY
40547,not assigned,not assigned,not assigned,not assigned,17.3757112,78.5256934,WATER BODY
40548,not assigned,not assigned,not assigned,not assigned,17.375712,78.5256905,WATER BODY
40549,not assigned,not assigned,not assigned,not assigned,17.3757129,78.5256877,WATER BODY
40550,not assigned,not assigned,not assigned,not assigned,17.3757147,78.5256839,WATER BODY
40551,not assigned,not assigned,not assigned,not assigned,17.3757173,78.5256811,WATER BODY
40552,not assigned,not assigned,not assigned,not assigned,17.3757191,78.5256782,WATER BODY
40553,not assigned,not assigned,not assigned,not assigned,17.3759302,78.5260977,WATER BODY
40554,not assigned,not assigned,not assigned,not assigned,17.3759357,78.5261014,WATER BODY
40555,not assigned,not assigned,not assigned,not assigned,17.3759403,78.5261061,WATER BODY
40556,not assigned,not assigned,not assigned,not assigned,17.3759449,78.5261116,WATER BODY
40557,not assigned,not assigned,not assigned,not assigned,17.3759485,78.5261172,WATER BODY
40558,not assigned,not assigned,not assigned,not assigned,17.3759504,78.5261228,WATER BODY
40559,not assigned,not assigned,not assigned,not assigned,17.3759533,78.5261341,WATER BODY
40560,not assigned,not assigned,not assigned,not assigned,17.3759525,78.5261454,WATER BODY
40561,not assigned,not assigned,not assigned,not assigned,17.3759491,78.5261586,WATER BODY
40562,not assigned,not assigned,not assigned,not assigned,17.3759438,78.5261718,WATER BODY
40563,not assigned,not assigned,not assigned,not assigned,17.3759376,78.5261842,WATER BODY
40564,not assigned,not assigned,not assigned,not assigned,17.3759314,78.5261946,WATER BODY
40565,not assigned,not assigned,not assigned,not assigned,17.3759226,78.5262069,WATER BODY
40566,not assigned,not assigned,not assigned,not assigned,17.3759109,78.5262174,WATER BODY
40567,not assigned,not assigned,not assigned,not assigned,17.3758984,78.526227,WATER BODY
40568,not assigned,not assigned,not assigned,not assigned,17.3758859,78.5262366,WATER BODY
40569,not assigned,not assigned,not assigned,not assigned,17.4472246,78.3522578,WATER BODY
40570,not assigned,not assigned,not assigned,not assigned,17.4471887,78.3523027,WATER BODY
40571,not assigned,not assigned,not assigned,not assigned,17.4471056,78.3524538,WATER BODY
40572,not assigned,not assigned,not assigned,not assigned,17.4470523,78.352558,WATER BODY
40573,not assigned,not assigned,not assigned,not assigned,17.447043,78.3526236,WATER BODY
40574,not assigned,not assigned,not assigned,not assigned,17.4470643,78.3527014,WATER BODY
40575,not assigned,not assigned,not assigned,not assigned,17.4471208,78.3528336,WATER BODY
40576,not assigned,not assigned,not assigned,not assigned,17.44724,78.3529564,WATER BODY
40577,not assigned,not assigned,not assigned,not assigned,17.4473442,78.3530247,WATER BODY
40578,not assigned,not assigned,not assigned,not assigned,17.4474788,78.3530818,WATER BODY
40579,not assigned,not assigned,not assigned,not assigned,17.4477293,78.3531753,WATER BODY
40580,not assigned,not assigned,not assigned,not assigned,17.4477901,78.3531744,WATER BODY
40581,not assigned,not assigned,not assigned,not assigned,17.4478547,78.3531587,WATER BODY
40582,not assigned,not assigned,not assigned,not assigned,17.4479054,78.3531601,WATER BODY
40583,not assigned,not assigned,not assigned,not assigned,17.4479278,78.3531724,WATER BODY
40584,not assigned,not assigned,not assigned,not assigned,17.4479532,78.3532502,WATER BODY
40585,not assigned,not assigned,not assigned,not assigned,17.4479805,78.3533216,WATER BODY
40586,not assigned,not assigned,not assigned,not assigned,17.4480457,78.3533523,WATER BODY
40587,not assigned,not assigned,not assigned,not assigned,17.448129,78.3533659,WATER BODY
40588,not assigned,not assigned,not assigned,not assigned,17.4482296,78.3533511,WATER BODY
40589,not assigned,not assigned,not assigned,not assigned,17.4483376,78.3532643,WATER BODY
40590,not assigned,not assigned,not assigned,not assigned,17.4483719,78.3531871,WATER BODY
40591,not assigned,not assigned,not assigned,not assigned,17.448369,78.3531238,WATER BODY
40592,not assigned,not assigned,not assigned,not assigned,17.4483479,78.353065,WATER BODY
40593,not assigned,not assigned,not assigned,not assigned,17.4482668,78.3529057,WATER BODY
40594,not assigned,not assigned,not assigned,not assigned,17.4482658,78.3528339,WATER BODY
40595,not assigned,not assigned,not assigned,not assigned,17.4482901,78.3527679,WATER BODY
40596,not assigned,not assigned,not assigned,not assigned,17.4483154,78.352753,WATER BODY
40597,not assigned,not assigned,not assigned,not assigned,17.4483187,78.3526981,WATER BODY
40598,not assigned,not assigned,not assigned,not assigned,17.4482959,78.3526583,WATER BODY
40599,not assigned,not assigned,not assigned,not assigned,17.4482326,78.3526233,WATER BODY
40600,not assigned,not assigned,not assigned,not assigned,17.4481187,78.3525911,WATER BODY
40601,not assigned,not assigned,not assigned,not assigned,17.4479802,78.3525404,WATER BODY
40602,not assigned,not assigned,not assigned,not assigned,17.4478113,78.3524837,WATER BODY
40603,not assigned,not assigned,not assigned,not assigned,17.4476456,78.3524931,WATER BODY
40604,not assigned,not assigned,not assigned,not assigned,17.4475212,78.3523671,WATER BODY
40605,not assigned,not assigned,not assigned,not assigned,17.4474961,78.3522859,WATER BODY
40606,not assigned,not assigned,not assigned,not assigned,17.4474191,78.352255,WATER BODY
40607,not assigned,not assigned,not assigned,not assigned,17.4473377,78.3522333,WATER BODY
40608,not assigned,not assigned,not assigned,not assigned,17.4324653,78.3558401,WATER BODY
40609,not assigned,not assigned,not assigned,not assigned,17.4323687,78.3557562,WATER BODY
40610,not assigned,not assigned,not assigned,not assigned,17.4323129,78.3556576,WATER BODY
40611,not assigned,not assigned,not assigned,not assigned,17.4323116,78.3556552,WATER BODY
40612,not assigned,not assigned,not assigned,not assigned,17.4322631,78.355603,WATER BODY
40613,not assigned,not assigned,not assigned,not assigned,17.4322316,78.3555397,WATER BODY
40614,not assigned,not assigned,not assigned,not assigned,17.4321345,78.355575,WATER BODY
40615,not assigned,not assigned,not assigned,not assigned,17.4320917,78.3555687,WATER BODY
40616,not assigned,not assigned,not assigned,not assigned,17.4320634,78.3555845,WATER BODY
40617,not assigned,not assigned,not assigned,not assigned,17.432031,78.3556348,WATER BODY
40618,not assigned,not assigned,not assigned,not assigned,17.4320126,78.3557111,WATER BODY
40619,not assigned,not assigned,not assigned,not assigned,17.4320146,78.3557752,WATER BODY
40620,not assigned,not assigned,not assigned,not assigned,17.4320368,78.3558105,WATER BODY
40621,not assigned,not assigned,not assigned,not assigned,17.4320701,78.3558279,WATER BODY
40622,not assigned,not assigned,not assigned,not assigned,17.4321309,78.3558567,WATER BODY
40623,not assigned,not assigned,not assigned,not assigned,17.4321811,78.3559474,WATER BODY
40624,not assigned,not assigned,not assigned,not assigned,17.4322487,78.3560604,WATER BODY
40625,not assigned,not assigned,not assigned,not assigned,17.4323685,78.3562428,WATER BODY
40626,not assigned,not assigned,not assigned,not assigned,17.4324191,78.3562753,WATER BODY
40627,not assigned,not assigned,not assigned,not assigned,17.432451,78.3562724,WATER BODY
40628,not assigned,not assigned,not assigned,not assigned,17.4324825,78.3562559,WATER BODY
40629,not assigned,not assigned,not assigned,not assigned,17.4324969,78.3562124,WATER BODY
40630,not assigned,not assigned,not assigned,not assigned,17.4324963,78.3561661,WATER BODY
40631,not assigned,not assigned,not assigned,not assigned,17.4324785,78.3561082,WATER BODY
40632,not assigned,not assigned,not assigned,not assigned,17.4324574,78.3560705,WATER BODY
40633,not assigned,not assigned,not assigned,not assigned,17.4324571,78.3560479,WATER BODY
40634,not assigned,not assigned,not assigned,not assigned,17.4324706,78.3560347,WATER BODY
40635,not assigned,not assigned,not assigned,not assigned,17.4324817,78.3560301,WATER BODY
40636,not assigned,not assigned,not assigned,not assigned,17.2986746,78.4241101,WATER BODY
40637,not assigned,not assigned,not assigned,not assigned,17.2984323,78.4239947,WATER BODY
40638,not assigned,not assigned,not assigned,not assigned,17.298348,78.4238441,WATER BODY
40639,not assigned,not assigned,not assigned,not assigned,17.2985234,78.4236886,WATER BODY
40640,not assigned,not assigned,not assigned,not assigned,17.2985361,78.4237119,WATER BODY
40641,not assigned,not assigned,not assigned,not assigned,17.2985519,78.4237117,WATER BODY
40642,not assigned,not assigned,not assigned,not assigned,17.2985675,78.4236981,WATER BODY
40643,not assigned,not assigned,not assigned,not assigned,17.2985705,78.4236678,WATER BODY
